id,attachments,context_annotations,conversation_id,created_at,account_id,in_reply_to_user_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,source,text,mentions,hashtags,urls
1511117128006520836,{'media_keys': ['3_1511117058926333952']},"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809849106201858048', 'name': 'Carmelo Anthony'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809849106201858048', 'name': 'Carmelo Anthony'}}]",1511117128006520836,2022-04-04T23:02:53.000Z,42384760,,en,1311.0,253.0,18207.0,113.0,everyone,Twitter Web App,"Many men before me have set the standard for how athletes can engage, empower and drive equality. I am simply doing my part. Beyond humbled to be recognized with such a tremendous honor. https://t.co/M5bMIvkC4Z",[],[],['https://twitter.com/carmeloanthony/status/1511117128006520836/photo/1']
1501990472457326595,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809849106201858048', 'name': 'Carmelo Anthony'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809849106201858048', 'name': 'Carmelo Anthony'}}]",1501990472457326595,2022-03-10T18:36:48.000Z,42384760,,en,182.0,48.0,1734.0,16.0,everyone,Twitter Web App,Let's go Cuse! #Cuse #OneOrange,[],"['Cuse', 'OneOrange']",[]
1521610285550821376,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1037792144084230144', 'name': 'Sean Maloney', 'description': 'Candidate for the U.S. House for New York'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1037792144084230144', 'name': 'Sean Maloney', 'description': 'Candidate for the U.S. House for New York'}}]",1521610285550821376,2022-05-03T21:58:56.000Z,235140283,,en,1108.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @spmaloney: I’m angry too. My family is at risk, too. But I know where this leads if we don’t channel our anger and energy at REPUBLICAN…",['spmaloney'],[],[]
1521609282021642241,,,1521609282021642241,2022-05-03T21:54:57.000Z,235140283,,en,5684.0,0.0,0.0,0.0,everyone,Twitter Web App,RT @WajahatAli: It isn't the American Taliban. It isn't Sharia Law. It's the GOP and a conservative right-wing movement radicalized by whit…,['WajahatAli'],[],[]
1521608990928560134,{'media_keys': ['7_1521518266723807233']},"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}]",1521608990928560134,2022-05-03T21:53:48.000Z,235140283,,en,526.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @JDCocchiarella: If you watch one thing today, make sure it’s this clip of Elizabeth Warren: https://t.co/JH8JyixsHg",['JDCocchiarella'],[],['https://twitter.com/Catholic4Choice/status/1521518385275801604/video/1']
1521608796690427904,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}]",1521608796690427904,2022-05-03T21:53:01.000Z,235140283,,en,2158.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @SpeakerPelosi: This draft decision is a sweeping &amp; severe restriction of Americans’ rights. With it, Trump, McConnell &amp; Republicans ass…",['SpeakerPelosi'],[],[]
1521608344884154368,,,1521608344884154368,2022-05-03T21:51:14.000Z,235140283,,en,5664.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @JoannaGrossman: Alito, shorter: There was an English lady in 1732 who went to jail for killing her fetus and that’s the history most re…",['JoannaGrossman'],[],[]
1521607653998407681,,,1521607653998407681,2022-05-03T21:48:29.000Z,235140283,,en,7708.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @clairecmc: In MO  the moment Roe falls, law will dictate the following: life begins at conception, all termination of that life..even m…",['clairecmc'],[],[]
1521607455834357765,{'media_keys': ['13_1521498626840801293']},,1521607455834357765,2022-05-03T21:47:42.000Z,235140283,,en,5803.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @briantylercohen: Can someone remind me what it's called when you lie under oath?
https://t.co/VoMW9u2uwG",['briantylercohen'],[],['https://twitter.com/WeDemandJustice/status/1521501068651376644/video/1']
1521607191194652672,{'media_keys': ['13_1521566549596946432']},"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}]",1521607191194652672,2022-05-03T21:46:39.000Z,235140283,,en,4549.0,0.0,0.0,0.0,everyone,Twitter Web App,RT @ewarren: We are not going back. Not ever. https://t.co/ZZBhMhqYoH,['ewarren'],[],['https://twitter.com/ewarren/status/1521578219018797056/video/1']
1521604455812280324,"{'media_keys': ['3_1521568447309783042', '3_1521568456851742721']}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}]",1521604455812280324,2022-05-03T21:35:46.000Z,235140283,,en,22917.0,0.0,0.0,0.0,everyone,Twitter Web App,RT @BarackObama: Here’s my statement with Michelle on the draft Supreme Court decision to overturn Roe v. Wade. https://t.co/xBJJkLYGlQ,['BarackObama'],[],"['https://twitter.com/BarackObama/status/1521569658960240642/photo/1', 'https://twitter.com/BarackObama/status/1521569658960240642/photo/1']"
1521604430008889349,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]",1521604430008889349,2022-05-03T21:35:40.000Z,235140283,,en,6062.0,0.0,0.0,0.0,everyone,Twitter Web App,"RT @JoeBiden: If the Court overturns Roe, it will fall on our nation’s elected officials at all levels of government to protect a woman’s r…",['JoeBiden'],[],[]
1487468057777877004,,,1487468057777877004,2022-01-29T16:49:55.000Z,36845115,,und,0.0,0.0,2.0,0.0,everyone,Instagram,"Diaaaaaaaaaa !!!!
🎶🎵🎶🎵🎶🎵 https://t.co/cIjxc6iLg4",[],[],['https://www.instagram.com/p/CZUkBJqL6ww/?utm_medium=twitter']
1487132319454576642,,,1487132319454576642,2022-01-28T18:35:49.000Z,36845115,,pt,0.0,0.0,2.0,0.0,everyone,Instagram,Acabou de publicar uma foto https://t.co/HRK4YMdYty,[],[],['https://www.instagram.com/p/CZSLV4FvRR7/?utm_medium=twitter']
1486830657867333639,,,1486830657867333639,2022-01-27T22:37:07.000Z,36845115,,pt,0.0,0.0,3.0,0.0,everyone,Instagram,"Estar apaixonado é estar mais próximo da insanidade do que da razão.
Insanidade ou razão??? https://t.co/Rge88LkKXg",[],[],['https://www.instagram.com/p/CZQCKVePu6F/?utm_medium=twitter']
1484134808032890880,,,1484134808032890880,2022-01-20T12:04:46.000Z,36845115,,pt,0.0,0.0,3.0,0.0,everyone,Instagram,Acabou de publicar uma foto https://t.co/7S9z1Yf315,[],[],['https://www.instagram.com/p/CY84Oq3rJN9/?utm_medium=twitter']
1483891036871180288,,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1467287621302845445', 'name': 'FC Barcelona vs Rayo Vallecano'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '731226215760027649', 'name': 'Spain - Soccer'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '733756520714752000', 'name': 'La Liga'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1467287621302845445', 'name': 'FC Barcelona vs Rayo Vallecano'}}, {'domain': {'id': '43', 'name': 'Soccer Match', 'description': 'Sports Event specific to Soccer matches'}, 'entity': {'id': '1467287621302845445', 'name': 'FC Barcelona vs Rayo Vallecano'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '733756520714752000', 'name': 'La Liga'}}]",1483891036871180288,2022-01-19T19:56:07.000Z,36845115,,pt,0.0,0.0,2.0,0.0,everyone,Instagram,Precisamos construir momentos pelos quais valha a pena existir. ✨ https://t.co/PCSPyke2Xc,[],[],['https://www.instagram.com/p/CY7JYJjvocI/?utm_medium=twitter']
1483590294796910592,,,1483590294796910592,2022-01-19T00:01:04.000Z,36845115,,pt,0.0,0.0,3.0,0.0,everyone,Instagram,"E encerrei meu dia assim…
🤪 https://t.co/Y0LnkEzX1b",[],[],['https://www.instagram.com/p/CY5AnXSMkrt/?utm_medium=twitter']
1482432322016358410,,,1482432322016358410,2022-01-15T19:19:42.000Z,36845115,,pt,0.0,0.0,4.0,0.0,everyone,Instagram,"Um sábado lindo para vocês!!
❤️❤️ em Campo Grande, Brazil https://t.co/0yGSzT4fJ6",[],[],['https://www.instagram.com/p/CYwyB75vCyf/?utm_medium=twitter']
1481368873840619537,,,1481368873840619537,2022-01-12T20:53:56.000Z,36845115,,pt,0.0,0.0,2.0,0.0,everyone,Instagram,Acabou de publicar uma foto https://t.co/BWyju6mt7N,[],[],['https://www.instagram.com/p/CYpObfMPcmz/?utm_medium=twitter']
1480895654327111684,,,1480895654327111684,2022-01-11T13:33:32.000Z,36845115,,pt,0.0,1.0,3.0,0.0,everyone,Instagram,"Em breve estarei atendendo!!
🙏🏼❤️
#emagrecimentoavancado
#emagrecerrapido 
#altadefinicaomuscular 
#harmonizacao 
#enzimasemagrecedoras
#botox
#bioestimuladoresdecolágeno 
E muito mais… https://t.co/bExoKNwpDx",[],"['emagrecimentoavancado', 'emagrecerrapido', 'altadefinicaomuscular', 'harmonizacao', 'enzimasemagrecedoras', 'botox', 'bioestimuladoresdecolágeno']",['https://www.instagram.com/p/CYl3PCcLzLP/?utm_medium=twitter']
1480596378975879180,,,1480596378975879180,2022-01-10T17:44:19.000Z,36845115,,pt,0.0,0.0,3.0,0.0,everyone,Instagram,"Boa semana meus amores !! ❤️❤️ em Campo Grande, Brazil https://t.co/xFf6cKmqlK",[],[],['https://www.instagram.com/p/CYjvI7KrbMh/?utm_medium=twitter']
1521818654370934784,,,1521818654370934784,2022-05-04T11:46:55.000Z,79289858,,es,158.0,5.0,225.0,2.0,everyone,Twitter for Android,"El chavismo condona la deuda energética de sus socios, mientras condena a los venezolanos a vivir entre racionamiento y apagones... tremenda sanción...",[],[],[]
1521510391142047744,,,1521510391142047744,2022-05-03T15:22:00.000Z,79289858,,es,17.0,0.0,0.0,0.0,everyone,TweetDeck,"RT @CronicasCaribe: “Aquí un medio de comunicación oficialista se ha encargado de faltarme el respeto como mujer, promover la xenofobia con…",['CronicasCaribe'],[],[]
1521139314658267137,,,1521139314658267137,2022-05-02T14:47:28.000Z,79289858,,es,362.0,39.0,1277.0,15.0,everyone,TweetDeck,"Es noticia la detención de 4 venezolanos y 4 colombianos que cavaban túneles para robar bancos. 
Urge liberarlos, registrarlos como una empresa binacional y contratarlos para ver si por fin terminan todas las obras atrasadas del Metro... aprovechen ese talento...",[],[],[]
1520069521872244740,,,1520069521872244740,2022-04-29T15:56:30.000Z,79289858,,es,10.0,0.0,0.0,0.0,everyone,TweetDeck,RT @CronicasCaribe: El representante de Horecaf indicó que a menudo los empresarios locales tratan de aprovechar la condición de vulnerabil…,['CronicasCaribe'],[],[]
1519685153785892865,,,1519685114027991042,2022-04-28T14:29:09.000Z,79289858,79289858,es,57.0,3.0,100.0,6.0,everyone,Twitter for Android,"La renovación del TSJ era la carta fuerte de Maduro para tratar de mejorar su imagen internacional y potenciar a los sectores que apuestan por un entendimiento. Sin embargo, al final, Maduro no firmó la carta...",[],[],[]
1519685151638409219,,,1519685114027991042,2022-04-28T14:29:09.000Z,79289858,79289858,es,55.0,1.0,87.0,0.0,everyone,Twitter for Android,"- Por último: ¿A quién le sirve este TSJ? A los venezolanos, nada. Tampoco le sirve a todo el chavismo, si volvemos sobre las palabras de Carreño. ¿A Maduro? Lo cierto es que este TSJ confirma todo lo dicho por la Fiscalía de la CPI, la oficina de Bachelet y las ONG.",[],[],[]
1519685133124702210,,,1519685114027991042,2022-04-28T14:29:04.000Z,79289858,79289858,es,38.0,1.0,58.0,0.0,everyone,Twitter for Android,"Claramente nadie podía esperar que el camino hacia esa ""flexibilización"" fuera una línea recta, sin obstáculos, retrocesos y desviaciones. Pero lo ocurrido con el TSJ aumenta las dudas y obliga a una revisión integral de todos los esfuerzos que se vienen desarrollando.",[],[],[]
1519685131199553538,,,1519685114027991042,2022-04-28T14:29:04.000Z,79289858,79289858,es,58.0,1.0,83.0,1.0,everyone,Twitter for Android,"- Con un TSJ mucho peor de lo esperado, sufre un duro golpe el discurso que busca resaltar la presunta voluntad reformista de Maduro. Si la renovación de la cúpula del Poder Judicial era una prueba de fuego, aquí la supuesta disposición a una apertura salió totalmente chamuscada.",[],[],[]
1519685129391722496,,,1519685114027991042,2022-04-28T14:29:03.000Z,79289858,79289858,es,38.0,4.0,55.0,0.0,everyone,Twitter for Android,"Entra José Luis Gutiérrez, quien formó parte del que puede ser el peor CNE de la historia (y la competencia no es poca). Sancionado internacionalmente, es hermano de Bernabé Gutiérrez, a quien el TSJ nombró secretario general de AD. Todo en familia. El tercero es Elías Bittar.",[],[],[]
1519685127630213121,,,1519685114027991042,2022-04-28T14:29:03.000Z,79289858,79289858,es,27.0,4.0,44.0,1.0,everyone,Twitter for Android,"- Del anterior TSJ se decía que 3 de los 32 magistrados eran de oposición. Luego, algunos advertían que el número pasó a ""2,5 o 2"". Pues bien, aquí en teoría son 3 que equivalen a 1,5, siendo optimistas. Repite Inocencio Figueroa, el mismo que algunos restaban del ""viejo"" TSJ.",[],[],[]
1521723295103537152,{'media_keys': ['16_1521723288203923456']},,1521721662319697920,2022-05-04T05:28:00.000Z,321782075,801297872662724608,und,0.0,0.0,1.0,0.0,everyone,Twitter for Android,@Staggerrilla https://t.co/ZAvT1LXFiw,['Staggerrilla'],[],['https://twitter.com/Cybergunter213/status/1521723295103537152/photo/1']
1521718431644487680,,"[{'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '986247671663898625', 'name': 'Star Wars', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}]",1521650190373068803,2022-05-04T05:08:40.000Z,321782075,768865795199774720,en,0.0,0.0,0.0,0.0,everyone,Twitter for Android,@108DRAGONSTV @kingdavidotw Star Wars related. Does it come with some empanadas and some pasteles? 🤣,"['108DRAGONSTV', 'kingdavidotw']",[],[]
1521717971122475008,,,1521717816755335170,2022-05-04T05:06:51.000Z,321782075,1511420279079145474,en,0.0,1.0,4.0,0.0,everyone,Twitter for Android,@METALN1NJAX3NA @SpookyTBGS @SHADOWSONIC_V1 @liredbone @SenseiK1lls My pleasure.,"['METALN1NJAX3NA', 'SpookyTBGS', 'SHADOWSONIC_V1', 'liredbone', 'SenseiK1lls']",[],[]
1521557030112468993,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '10024663350', 'name': 'Halo', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1004427599559323648', 'name': 'Halo Infinite', 'description': 'Halo Infinite'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10024663350', 'name': 'Halo', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}]",1521557030112468993,2022-05-03T18:27:19.000Z,321782075,,en,0.0,0.0,2.0,0.0,everyone,Exophase,CYBERGUNTER81 played Halo Infinite (Xbox) in the last 24 hours https://t.co/dVD0p2oYEM #exophase,[],['exophase'],['https://www.exophase.com/user/CYBERGUNTER81/?1651602439']
1521488915751972865,,,1521300241630175232,2022-05-03T13:56:40.000Z,321782075,177799870,en,0.0,1.0,3.0,0.0,everyone,Twitter for Android,@AullorNothing @miDnIght20C Legends.,"['AullorNothing', 'miDnIght20C']",[],[]
1521488315761008646,,,1521483862257319939,2022-05-03T13:54:17.000Z,321782075,3143273347,en,0.0,1.0,1.0,0.0,everyone,Twitter for Android,@_Eltrain Good luck bro.,['_Eltrain'],[],[]
1521369017214111747,{'media_keys': ['3_1521292019779391489']},,1521369017214111747,2022-05-03T06:00:14.000Z,321782075,,en,2.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @108DRAGONSTV: MY GUY PULLED UP ON ME TODAY PINEAPPLE PAUL @CerebralPaul1 LOL https://t.co/LfWS1Ep1d4,"['108DRAGONSTV', 'CerebralPaul1']",[],['https://twitter.com/108DRAGONSTV/status/1521292022832848896/photo/1']
1521322665365041152,{'media_keys': ['16_1521322659740409856']},,1521322665365041152,2022-05-03T02:56:02.000Z,321782075,,und,0.0,0.0,0.0,0.0,everyone,Twitter for Android,https://t.co/CZgrZORNgZ https://t.co/nvDpCHDfMd,[],[],"['https://twitter.com/Cybergunter213/status/1521322665365041152/photo/1', 'https://twitter.com/ciaisgolden/status/1520725766316883968']"
1521287130974089217,,,1521201205875200001,2022-05-03T00:34:50.000Z,321782075,4082956937,en,0.0,1.0,2.0,0.0,everyone,Twitter for Android,@DREADP00L @UberNick Good luck Spartan.,"['DREADP00L', 'UberNick']",[],[]
1521253133308989440,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}]",1521080772643495937,2022-05-02T22:19:45.000Z,321782075,46539915,en,0.0,0.0,0.0,0.0,everyone,Twitter for Android,@Griggity I'm ok with Xbox not buying them. They already have spent too much money on the companies. Focus your attention on them. Make sure they produce amazing games.,['Griggity'],[],[]
900866626416988160,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '807223820624936960', 'name': 'Snoop Dogg', 'description': 'Snoop Dogg'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '807223820624936960', 'name': 'Snoop Dogg', 'description': 'Snoop Dogg'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}]",900866626416988160,2017-08-24T23:45:15.000Z,704740412,,en,172.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @black_rangerr: @AsisSotelo @SnoopDogg @wattsStix @AnthonySotelo11 I'm listening to this right now bro,"['black_rangerr', 'AsisSotelo', 'SnoopDogg', 'wattsStix', 'AnthonySotelo11']",[],[]
900864135642173440,{'media_keys': ['3_900836104663846912']},,900864135642173440,2017-08-24T23:35:21.000Z,704740412,,en,6248.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @TiffanyblakeLOL: Just bought this app and I'm freaking out 😯📚#quill @QuillTheApp https://t.co/IxvhTo6nlp,"['TiffanyblakeLOL', 'QuillTheApp']",['quill'],['https://twitter.com/TiffanyblakeLOL/status/900836176327839744/photo/1']
900843258246574081,{'media_keys': ['3_900830239391064064']},,900843258246574081,2017-08-24T22:12:24.000Z,704740412,,en,4419.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @MikaelaStarns: This app is actually inane - where was this during high school?!?! #quill https://t.co/C7fhjUAEma,['MikaelaStarns'],['quill'],['https://twitter.com/MikaelaStarns/status/900830273293647873/photo/1']
900840357558190081,{'media_keys': ['3_900072509126483969']},,900840357558190081,2017-08-24T22:00:52.000Z,704740412,,en,7531.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Kfull2212: This app is literally incredible - where has the been all my life?!?! #quill @QuillTheApp https://t.co/PMKokXHsQe,"['Kfull2212', 'QuillTheApp']",['quill'],['https://twitter.com/Kfull2212/status/900072522565025792/photo/1']
900831373652525057,"{'media_keys': ['3_900716198878486528', '3_900716235867992064']}",,900831373652525057,2017-08-24T21:25:10.000Z,704740412,,ar,9088.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @218Tv: #218TV
فريق #شاعر_ليبيا خلف الكواليس .. انتظروا المفاجأة الليلة https://t.co/UzCryKae4u",['218Tv'],"['218TV', 'شاعر_ليبيا']","['https://twitter.com/218Tv/status/900725246180896769/photo/1', 'https://twitter.com/218Tv/status/900725246180896769/photo/1']"
900819474194026496,,,900819474194026496,2017-08-24T20:37:53.000Z,704740412,,en,361.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @every1bets: What Is In The Top Bookie Software That You Seriously Need: https://t.co/JUJdkK18vd,['every1bets'],[],['https://www.premierperhead.com/top-bookie-software/']
880728712731394048,,,880728712731394048,2017-06-30T10:04:22.000Z,772404968087314432,,en,898.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @SbatSports: TODAY'S HORSE RACING TIPS! 🏇

🔸NAP
🔸NB 
🔸Top Double
🔸EW Double
🔸Lucky 15
🔸Full Cards

Live now 📱👇

https://t.co/8iTlsinZi3…",[],[],['https://www.sbat.com/tips/todays-free-horse-racing-tips']
880728682683412480,{'media_keys': ['7_880723467536138241']},,880728682683412480,2017-06-30T10:04:15.000Z,772404968087314432,,en,84.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @GeorgeRauscher: yeahh baby give all :D https://t.co/mcSZtRyno8,['GeorgeRauscher'],[],['https://twitter.com/GeorgeRauscher/status/880723679939878913/video/1']
880728563418312705,,,880728563418312705,2017-06-30T10:03:47.000Z,772404968087314432,,es,1823.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @honohenriquez: Enrique y JM Santos, traición a la Patria es sustituir la Constitución para dar impunidad a Farc,llevarlos a política y…",['honohenriquez'],[],[]
880728529989718016,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}]",880728529989718016,2017-06-30T10:03:39.000Z,772404968087314432,,en,352.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @FabricioLutero: Lakaut tiene Facebook: 
https://t.co/Wjs9B4BoJe",['FabricioLutero'],[],['http://vestirbienylindo.blogspot.com.ar/2017/06/lakaut-facebook.html']
